,name,alcohol_impaired_driving_deaths,high_school_graduation,unemployment,median_household_income,children_in_single_parent_households,social_associations,drug_overdose_deaths,disconnected_youth,homicides,suicides,population,population_density,below_18_years_of_age,X65_and_older,non_hispanic_black,american_indian_or_alaska_native,hispanic,female,excessive_drinking,adult_smoking
1990,Yadkin County,0.069767442,0.89,0.033388037,61464,0.192352712,13.44375134,32.89356709,0.138681592,4.564160689,20.4461362,37463,111.8489266,0.201612257,0.211915757,0.032645544,0.008248138,0.12014521,0.498758775,0.164863763,0.198
1991,Yancey County,0.222222222,0.875,0.03581401,54455,0.293017821,9.063283041,21.84797451,,,22.64901298,18811,60.17744951,0.176598799,0.267715698,0.008824624,0.007601935,0.055977885,0.507043751,0.163300868,0.187
1992,Adams County,0.333333333,,0.021989529,57593,0.133470226,13.844024,,,,,2115,2.141671131,0.197163121,0.29787234,0.01749409,0.007565012,0.027423168,0.504491726,0.17573391,0.18
1993,Barnes County,0.333333333,0.919512195,0.022196709,67058,0.225300092,14.80658893,,,,,10758,7.212585934,0.196226064,0.236382227,0.016452872,0.015151515,0.023331474,0.48838074,0.187086468,0.156
1994,Benson County,0.733333333,,0.028973157,56605,0.582854406,0,,,,64.51091863,5770,4.155398229,0.346620451,0.149740035,0.004332756,0.542461005,0.049220104,0.483188908,0.181946375,0.268
1995,Billings County,0.25,,0.019693654,85947,0.05952381,0,,,,,1018,0.886382492,0.206286837,0.241650295,0.00589391,0.010805501,0.026522593,0.467583497,0.201609807,0.151
1996,Bottineau County,0.5,,0.029656781,69351,0.140086207,23.4741784,,,,34.25431108,6376,3.82057722,0.220514429,0.254077792,0.00674404,0.039052698,0.024309912,0.478513174,0.206001678,0.159
1997,Bowman County,1,,0.017341041,75386,0.223719677,17.22356183,,,,,2894,2.490943699,0.242916379,0.243607464,0.00414651,0.027988943,0.0552868,0.494816863,0.200750946,0.17
1998,Burke County,1,,0.020153551,75931,0.137037037,23.16960148,,,,,2155,1.952666422,0.247331787,0.226450116,0.006960557,0.017169374,0.033410673,0.476102088,0.201702884,0.154
1999,Burleigh County,0.192307692,0.889141104,0.019337228,83111,0.189241198,15.86932571,11.34913729,0.057823129,1.645346959,17.28347773,99280,60.80745927,0.231657937,0.180983078,0.021152297,0.046776793,0.031063658,0.496263094,0.208648613,0.147
2000,Cass County,0.428571429,0.854822146,0.017631238,70002,0.184898613,10.45228932,12.49119733,0.024610836,3.01958039,16.1453935,192734,109.201782,0.218560296,0.130853923,0.067715089,0.015887181,0.032365851,0.4901211,0.22471518,0.132
2001,Cavalier County,1,,0.024429967,73221,0.162454874,19.11523758,,,,,3597,2.415512155,0.226855713,0.274395329,0.00528218,0.019738671,0.02557687,0.473728107,0.190668084,0.161
2002,Dickey County,0.666666667,,0.017426274,56326,0.134630981,24.50479886,,,,,4923,4.350887136,0.242941296,0.208612635,0.005890717,0.012797075,0.053219582,0.489538899,0.195928074,0.164
2003,Divide County,1,,0.013176144,70513,0.111531191,18.28153565,,,,,2187,1.734159529,0.240969364,0.255144033,0.019661637,0.011888432,0.042066758,0.469135803,0.185876364,0.164
2004,Dunn County,0.272727273,,0.013374806,82490,0.218068536,17.34820322,,,,,4015,1.999012566,0.264259029,0.185305106,0.01618929,0.098132005,0.066500623,0.469738481,0.223384715,0.17
2005,Eddy County,1,,0.028997515,58848,0.136094675,12.83697048,,,,,2314,3.671624624,0.25108038,0.229472774,0.004321521,0.054883319,0.044511668,0.489628349,0.184576837,0.195
2006,Emmons County,0.333333333,,0.043269231,60952,0.060653188,0,,,,,3250,2.154599919,0.201846154,0.288615385,0.005230769,0.011384615,0.014769231,0.481230769,0.177216889,0.183
2007,Foster County,,,0.020956123,83156,0.057873486,23.78121284,,,,,3378,5.327406369,0.232978094,0.23830669,0.005032564,0.017169923,0.019834221,0.5,0.19727905,0.158
2008,Golden Valley County,0.25,,0.016374269,64823,0.339285714,16.94915254,,,,,1744,1.742457798,0.192660551,0.28956422,0.006880734,0.015481651,0.049311927,0.494266055,0.183549313,0.16
2009,Grand Forks County,0.25,0.867812995,0.018869425,64914,0.178720583,10.72828554,11.81267926,0.056427504,3.432949449,15.26543023,72413,50.41896746,0.20780799,0.143827766,0.040310442,0.03060224,0.050819604,0.483393866,0.229261261,0.144
2010,Grant County,1,,0.01965602,43988,0.178988327,0,,,,,2243,1.3518294,0.201961659,0.320107,0.001337494,0.019170754,0.018279091,0.503789568,0.179631838,0.174
2011,Griggs County,,,0.021589794,59332,0.157676349,48.22446296,,,,,2252,3.177715607,0.202042629,0.311722913,0.004884547,0.007992895,0.011101243,0.49955595,0.193620119,0.146
2012,Hettinger County,0,,0.017118402,66192,0.127388535,12.34567901,,,,,2406,2.124992855,0.244389027,0.228595179,0.008312552,0.033250208,0.018703242,0.507481297,0.190397493,0.175
2013,Kidder County,0,,0.039304611,56951,0.048561151,16.8847615,,,,,2393,1.771199537,0.2218972,0.269118262,0.00376097,0.014208107,0.053071458,0.475971584,0.183297451,0.188
2014,LaMoure County,0.166666667,,0.018500949,77744,0.119266055,19.67535662,,,,,4098,3.575900317,0.212786725,0.274036115,0.003172279,0.00829673,0.023670083,0.487798926,0.182662431,0.174
2015,Logan County,1,,0.021764032,60695,0.102941177,0,,,,,1855,1.868831635,0.231266846,0.270080863,0.002695418,0.009703504,0.026415094,0.493261456,0.180099378,0.172
2016,McHenry County,0.444444444,,0.032288699,65378,0.09451946,13.3358735,,,,,5189,2.769028876,0.236654461,0.219310079,0.006745038,0.011948352,0.026209289,0.476199653,0.200402408,0.171
2017,McIntosh County,0.5,,0.021455224,57614,0.073752712,23.8758456,,,,,2475,2.539599574,0.206060606,0.297373737,0.009292929,0.010909091,0.031919192,0.503030303,0.175398725,0.188
2018,McKenzie County,0.324324324,0.738527397,0.018948056,84206,0.102072654,11.57826181,31.75683339,,,28.06971942,13908,5.038886848,0.322763877,0.102099511,0.017471959,0.090235836,0.119211964,0.469082542,0.227791454,0.175
2019,McLean County,0.5,,0.030529595,79935,0.168460459,18.37484688,,,,17.26851988,9824,4.655352219,0.218139251,0.260382736,0.00468241,0.076954397,0.029315961,0.485647394,0.189460724,0.174
2020,Mercer County,0.8,,0.032728273,90092,0.170257488,24.02979695,,,,35.65962933,8333,7.99113256,0.230289212,0.227649106,0.005880235,0.028441138,0.026161046,0.489379575,0.222001354,0.175
2021,Morton County,0.272727273,0.841495845,0.024651972,75133,0.112703331,12.79343072,12.43806878,,,18.62153834,33710,17.50361699,0.235093444,0.173123702,0.016226639,0.0447345,0.046188075,0.49299911,0.222627664,0.154
2022,Mountrail County,0.461538462,0.744715447,0.015382225,74094,0.276089345,13.57560568,,,,,9290,5.089956244,0.28891281,0.135306782,0.015285253,0.306243272,0.093756728,0.475457481,0.223836751,0.208
2023,Nelson County,1,,0.029431896,59947,0.091639871,22.92075966,,,,,2995,3.050472779,0.202003339,0.274123539,0.008013356,0.027378965,0.041068447,0.482136895,0.188181059,0.158
2024,Oliver County,0.75,,0.032620922,79521,0.155319149,16.01708489,,,,,1856,2.569199958,0.239224138,0.255926724,0.004849138,0.030172414,0.016702586,0.470905172,0.197456013,0.165
2025,Pembina County,0.4,,0.033731984,69141,0.114720111,26.59967489,,,,,6763,6.046300004,0.213366849,0.257134408,0.007688896,0.026319681,0.040366701,0.467691853,0.190221732,0.165
2026,Pierce County,0.5,,0.025810324,59007,0.215909091,12.6486213,,,,,3942,3.871216177,0.231861999,0.239472349,0.007102993,0.049974632,0.01978691,0.49543379,0.194021741,0.162
2027,Ramsey County,0.285714286,0.825,0.022543149,71307,0.164996421,11.23401314,,,,19.41775406,11515,9.714290885,0.238384716,0.212505428,0.008597482,0.113938341,0.034389926,0.488753799,0.220624499,0.181
2028,Ransom County,0.333333333,,0.017157777,76130,0.113268608,28.1938326,,,,,5640,6.539340831,0.220744681,0.222340426,0.009042553,0.009574468,0.043439716,0.476595745,0.194859308,0.17
2029,Renville County,0,,0.019607843,71271,0.129326047,17.65225066,,,,,2220,2.530654218,0.218918919,0.20990991,0.004954955,0.011711712,0.027927928,0.474324324,0.205127439,0.153
2030,Richland County,0.352941177,0.879575163,0.01910684,74253,0.192724243,18.71980676,,,,12.6101284,16580,11.54858149,0.216344994,0.203498191,0.011700844,0.031905911,0.036911942,0.484620024,0.222182025,0.161
2031,Rolette County,0.571428571,0.740064103,0.066442389,50598,0.396852717,5.810092962,,0.263636364,10.14929615,27.86458804,11933,13.2142288,0.331936646,0.130478505,0.005195676,0.777256348,0.024469957,0.502891142,0.204447795,0.302
2032,Sargent County,0.5,,0.017189514,75325,0.262958281,20.8931836,,,,,3795,4.420586706,0.211067194,0.232938076,0.022924901,0.014756258,0.035309618,0.460079051,0.225165393,0.155
2033,Sheridan County,0,,0.025679758,56922,0.156862745,39.43217666,,,,,1295,1.331995066,0.190733591,0.355984556,0.000772201,0.021621622,0.019305019,0.48957529,0.174236678,0.176
2034,Sioux County,0.375,,0.025974026,43721,0.577282531,0,82.36553826,0.271641791,,,3711,3.391979102,0.355429803,0.083804904,0.006736729,0.81083266,0.059283212,0.506332525,0.175991663,0.351
2035,Slope County,0.666666667,,0.026392962,69249,0.053892216,0,,,,,672,0.552966106,0.199404762,0.290178571,0.010416667,0.049107143,0.044642857,0.473214286,0.191239164,0.157
2036,Stark County,0.409090909,0.876754098,0.018934585,86963,0.116545961,11.19651395,18.62544235,,,19.23095839,32803,24.57313602,0.274090784,0.143310063,0.027924275,0.020242051,0.066182971,0.481510837,0.215327494,0.165
2037,Steele County,0,,0.01997897,81081,0.054404145,0,,,,,1788,2.51073223,0.225391499,0.261744966,0.003914989,0.013422819,0.027404922,0.468120805,0.188166863,0.149
2038,Stutsman County,0.285714286,0.868055556,0.020434946,65633,0.209862385,12.0504264,,,,18.06218312,21487,9.670537271,0.201610276,0.205426537,0.019500163,0.020896356,0.032577838,0.485689021,0.199943666,0.18
2039,Towner County,0,,0.02393617,70656,0.100806452,18.69158879,,,,,2064,2.013437157,0.218992248,0.275193798,0.003391473,0.054263566,0.036337209,0.477713178,0.173168322,0.196
2040,Traill County,0.25,,0.019946809,79065,0.114910314,26.24015994,,,,,7958,9.233401254,0.231590852,0.206961548,0.010304097,0.015330485,0.041719025,0.484543855,0.232254951,0.146
2041,Walsh County,0.3,0.85472973,0.031439394,67249,0.126613911,16.23841819,,,,19.41495224,10438,8.144463589,0.230887143,0.225138916,0.006610462,0.023855145,0.126173597,0.482084691,0.186115495,0.178
2042,Ward County,0.225806452,0.862068429,0.022561728,72091,0.16296341,12.3061777,24.36908441,,3.310210136,18.94513066,68870,34.21213833,0.239088137,0.142776245,0.044329897,0.028096414,0.070306374,0.477900392,0.243935992,0.156
2043,Wells County,0,,0.031152648,66294,0.183240224,33.29065301,,,,,3930,3.09319051,0.209669211,0.28346056,0.004580153,0.008905852,0.017048346,0.495928753,0.176535432,0.167
2044,Williams County,0.542857143,0.784501279,0.022539581,84145,0.188053482,11.69317119,17.42570117,,,27.44149641,38109,18.34279907,0.298774568,0.105775539,0.046970532,0.044110315,0.09929413,0.467606077,0.247756641,0.161
2045,Adams County,0.310344828,0.899433962,0.053740876,49068,0.240213252,7.98780045,55.57502024,,,25.00371193,27420,46.96235636,0.24051787,0.187235595,0.005506929,0.005871627,0.011779723,0.499927061,0.152690173,0.248
2046,Allen County,0.298507463,0.81705516,0.042226981,60384,0.301156845,15.63883151,26.47050173,0.080780942,7.221931339,16.84836876,101115,251.1891577,0.233318499,0.189902586,0.118627306,0.003342729,0.037363398,0.498996193,0.186485445,0.219
2047,Ashland County,0.357142857,0.896195652,0.038468936,62037,0.146422487,18.73231899,25.1316269,,,12.32818813,52181,123.3634789,0.221479082,0.204748855,0.008968782,0.003162071,0.01872329,0.503574098,0.177968849,0.211
2048,Ashtabula County,0.34939759,0.849317954,0.044070084,52468,0.268301834,12.22556685,40.19361643,0.094769096,9.220582682,20.95683166,97014,138.0795491,0.216587297,0.203970561,0.036860659,0.003597419,0.050291711,0.487187416,0.166167234,0.268
2049,Athens County,0.266666667,0.896110057,0.047954111,48265,0.217241762,7.734949078,30.07300481,0.033223543,2.186504457,13.28460409,58979,117.1045412,0.150172095,0.157395005,0.026382272,0.003882738,0.020634463,0.499262449,0.1951835,0.21
2050,Auglaize County,0.153846154,0.935323102,0.030875,71669,0.166955096,14.73743525,11.63831041,,,12.1290954,45948,114.4727715,0.236658832,0.196461217,0.006681466,0.00274223,0.019543832,0.496844259,0.182744252,0.188
2051,Belmont County,0.418604651,0.889384615,0.051541461,55573,0.232580882,13.21204574,33.70441729,0.15719468,2.965171938,18.26207464,65509,123.1079219,0.18670717,0.220702499,0.04490986,0.002305027,0.013005847,0.481643744,0.164182288,0.222
2052,Brown County,0.242424242,0.883189964,0.045063499,64034,0.214758372,6.183866978,50.57161247,0.072562358,,17.07917487,43680,89.22598752,0.225732601,0.192376374,0.009684066,0.003319597,0.013072344,0.501900183,0.174042629,0.243
2053,Butler County,0.29787234,0.881819709,0.035484378,74841,0.223932495,7.995202878,49.86988963,0.052953322,4.7834588,12.79242589,388420,832.5837187,0.230876371,0.162365481,0.096622213,0.003243911,0.05655476,0.505115597,0.18457626,0.181
2054,Carroll County,0.428571429,0.9347,0.04305688,62482,0.24265645,13.86235061,17.39087228,,,16.22646311,26659,67.55746503,0.205971717,0.225514836,0.00667692,0.003638546,0.014291609,0.491728872,0.167702074,0.225
2055,Champaign County,0.181818182,0.921841155,0.037371,72784,0.23303247,12.14501667,32.60571115,0.087257618,,15.90371589,38709,90.23504223,0.218631326,0.193443385,0.020124519,0.004960087,0.018600326,0.501304606,0.176798405,0.213
2056,Clark County,0.261363636,0.810416667,0.040983999,57264,0.295651888,10.32197179,50.82951286,0.085145439,7.527597657,21.75973426,134831,340.5863458,0.222767761,0.203247028,0.089015138,0.00392343,0.039961137,0.509497074,0.16043412,0.219
2057,Clermont County,0.325301205,0.931969697,0.035504161,79492,0.190143396,7.107354442,41.05728935,0.047775629,1.668759569,15.49755688,210805,465.8054809,0.219525154,0.185052537,0.019344892,0.002276986,0.023666422,0.502886554,0.200419969,0.197
2058,Clinton County,0.3,0.89105852,0.043789898,65927,0.264060213,9.522902581,51.63114709,0.060970552,,15.95114682,41964,102.6688892,0.222023639,0.188375751,0.021256315,0.004265561,0.022757602,0.503288533,0.170162613,0.219
2059,Columbiana County,0.447368421,0.89645538,0.046199602,54167,0.286620474,14.70733393,47.97723382,0.059907834,2.226725155,18.39750506,100511,188.9599639,0.200555163,0.220642517,0.023838187,0.002736019,0.020933032,0.49011551,0.159938556,0.225
2060,Coshocton County,0.433333333,0.906186225,0.048807259,50731,0.237814738,12.56212792,31.00294528,,,17.74119496,36571,64.85248551,0.237565284,0.201389079,0.011347789,0.003500041,0.01309781,0.499275382,0.15885599,0.251
2061,Crawford County,0.227272727,0.922365471,0.047664765,55912,0.281597904,17.00435886,29.69836097,0.091135458,,16.41971884,41522,103.3437008,0.214681374,0.215307548,0.012330813,0.003010452,0.019989403,0.505539232,0.163305876,0.231
2062,Cuyahoga County,0.411157025,0.814849451,0.048873673,60808,0.377677035,8.988407915,43.20722606,0.073027229,14.85651068,13.72117393,1236041,2703.439129,0.202887283,0.196239445,0.294999923,0.002706221,0.068629601,0.519035372,0.171316784,0.187
2063,Darke County,0.358974359,0.937423077,0.035440163,65643,0.174290156,15.11715797,29.23691648,0.066168224,,14.03853465,51529,86.15417503,0.23452813,0.206291603,0.007529741,0.002678104,0.018960197,0.49997089,0.161768552,0.216
2064,Defiance County,0.296296296,0.964377682,0.039484287,63904,0.238987924,15.46770134,27.19083581,,,14.19328168,38187,92.81318936,0.22470998,0.199177731,0.017492864,0.005551628,0.11197528,0.496608794,0.174093704,0.194
2065,Delaware County,0.3,0.958052857,0.029862214,121528,0.12370269,8.15438978,15.38530874,0.01943235,0.973413978,10.66247171,226296,510.6575169,0.244794429,0.152061901,0.044556687,0.002395093,0.031586948,0.499151554,0.179812628,0.111
2066,Erie County,0.255319149,0.785079809,0.048699169,67925,0.317175344,11.62293593,33.65688822,0.108272859,3.059706345,13.99552902,74501,296.4764545,0.195299392,0.23623844,0.086602864,0.003637535,0.04934162,0.50661065,0.192778599,0.201
2067,Fairfield County,0.378048781,0.934585784,0.034787795,82447,0.186759729,9.56141658,32.40325538,0.056891216,2.653570837,13.82367688,162898,322.9762718,0.236350354,0.166490687,0.099338236,0.002608995,0.026881852,0.49933087,0.204676972,0.181
2068,Fayette County,0.333333333,0.901504298,0.038523158,56901,0.255600059,9.686570262,40.69294268,,,9.787805882,28839,70.96893524,0.232983113,0.183466833,0.022746975,0.003190125,0.024792815,0.507507195,0.163549465,0.244
2069,Franklin County,0.314018692,0.826716413,0.034201292,69762,0.306915172,9.406590213,55.81920231,0.062488422,11.09971408,11.99243386,1321820,2482.684442,0.229233179,0.132263092,0.241530617,0.003293187,0.063992072,0.507808174,0.19629377,0.17
2070,Fulton County,0.194444444,0.919376026,0.040181255,75383,0.165591615,15.31213192,22.14051319,,,16.14702156,42171,104.011096,0.229423063,0.197695099,0.007469588,0.004813735,0.09371369,0.498517939,0.168979322,0.193
2071,Gallia County,0.384615385,0.826785714,0.047016726,51449,0.178933451,14.40428013,78.77737514,,5.263989051,28.25781354,29068,62.30688459,0.233486996,0.201183432,0.021535709,0.004713087,0.015652952,0.498417504,0.16075567,0.231
2072,Geauga County,0.260273973,0.954983571,0.04028137,101636,0.084369449,9.626955475,17.34605377,0.070296084,,13.14600208,95469,238.4888227,0.220060962,0.223444259,0.013177052,0.001707361,0.018938085,0.497428485,0.171588614,0.164
2073,Greene County,0.333333333,0.897806268,0.035835699,82769,0.202689749,9.322376078,27.39072775,0.032481061,2.048812969,12.35844049,168456,407.2624727,0.204730019,0.187128983,0.069270314,0.003110605,0.033059078,0.502237973,0.169272933,0.159
2074,Guernsey County,0.344827586,0.872097625,0.0491757,56004,0.277646503,16.19348604,37.95033681,0.074840764,4.038520139,17.62564328,38098,72.95091076,0.219224106,0.204367683,0.015565122,0.003910967,0.0130978,0.499501286,0.166132441,0.239
2075,Hamilton County,0.370242215,0.823358048,0.035925109,67033,0.336777046,10.494602,46.717639,0.07658584,11.00056054,13.36628032,825037,2034.848477,0.225977744,0.168114885,0.262113093,0.002798662,0.040729083,0.513569695,0.204477985,0.172
2076,Hancock County,0.142857143,0.913228181,0.032830479,72658,0.178894595,12.85897985,28.33789396,,3.402807316,15.32555848,74861,140.8956847,0.215506071,0.185276713,0.019128785,0.004034143,0.06330399,0.502718371,0.181948323,0.192
